orderId,itemId,quantity,price
1JjqqSBvMB9BUNqRM3RiSq,960,Paper,1,71.27
1fF5Z94WkYDpTxN1UkJpNH,932,Towel,1,62.16
xx8fuk1insFryDepH9csYA,664,Book,1,59.55
qdPGYpnm5joZDuPSbRtZUG,433,Paper,1,25.96
www7k4f85zCspXqFs83SLm,256,Paper,1,60.24
4tmwAfz894Y6qsUGMMvXx2,354,Tompouce,1,38.15
uE63GW6smX4u8jgTXBwrrs,625,Paper,1,77.4
5XBhDhU5cLubvoGewU15Be,496,Pen,1,14.03
qXYw557yZU8zV7K1Tay7Hu,931,Socks,1,16.28
igrMd77JwSEJK59E7duFEx,594,Towel,1,53.4
q75cE2gH93CQ65QLqTdL92,207,Bread,1,50.95
goi25eDGvQ81UF6ozHkuaj,821,Tompouce,1,81.06
8LcFStXxPkoGAvPWmy9FYc,399,Socks,1,28.65
oPk1cDNWHXxttJqkZLpUWQ,811,Tompouce,1,33.92
9hJUf7btps8SAFg1jUSZoU,790,Towel,1,33.67
b6Nm5YcUm4cFvFnowY7knQ,444,Curtain,1,49.29
asLq57yGGA5VrLXesrDRd8,522,Bread,1,47.73
aYHgSxF9pjYNworP7AhXtL,618,Pen,1,46.76
2HywRjk8qEekhKJDmuX5gb,572,Towel,1,73.34
hRbL5sH2N7UU2VqFz2uMbQ,590,Paper,1,50.93
qRhHz2LzrRyCCJU4ohTRHw,602,Paper,1,64.72
vzz26JMoowJaXa4qPbRq8z,858,Towel,1,38.66
pRPsVWSP42cBR6nSzBmEDs,299,Pen,1,7.8
csBkgs9i7TuknCaBj3W3sy,223,Curtain,1,61.58
4n5XDqSU6EkNfsVAsodwUb,938,Shirt,1,80.29
anYPqS8MdjKghbWKWkYoCX,316,Shirt,1,58.59
jDkVTdgNX8QA2HsuN4Af3i,767,Book,1,45.6
rcHY585kSe5TqykZ97cGUd,657,Curtain,1,19.59
bm5rx3vhuggtJWnBJvtJCa,734,Shirt,1,35.52
6rTDE7xc9Ds4cbuuKpVAaN,215,Paper,1,58.85
drLJcHV6EH7bj4YVFC7puL,267,Pen,1,15.05
3xZn4t5Y7XNuUDroaS3N67,300,Pen,1,15.1
mBpxqqES2gXP25urtjkTWP,590,Tompouce,1,7.61
1jLGkWXhUTuydjfeLj6Qnb,496,Paper,1,29.42
ftRxGMV9f61TPx7JPK4Sfe,208,Curtain,1,19.34
b8bb6fiYZ5yjok5Va8MnV5,677,Curtain,1,61.37
7HE1A3VCqerGN846fbtxQf,653,Book,1,68.42
iPFZuqYnqXaq6MGGWHdfai,408,Curtain,1,12.63
rtS4TcMZdFcCGviX5VZoZb,474,Book,1,7.27
w2BKBJCT7swMYC5dK7ZAAd,346,Paper,1,34.56
hEVGGLTiF9PDVyMLVnGxFA,275,Book,1,10.13
b9Q677PWif1gPHKGNB2q5S,388,Book,1,12.26
7zbE4jGB3EF5qgiccvcXPi,681,Towel,1,68.43
pvm6to8TFXh883KE9Y2kqA,169,Tompouce,1,62.36
rSbN1gd86AZ9yEbPtEoRak,140,Tompouce,1,57.38
waqhwqZiFCaurm9HDKEcup,252,Curtain,1,7.82
pTEKtHbkWQfKdAEEWVdHZu,523,Socks,1,65.25
n92WfjghvSc84LnfKf4jff,359,Tompouce,1,68.51
eFbZsgXskYNev8SNNw8RKg,256,Book,1,2.1
5iWhJXfSViaPLzRTLQc2kp,218,Bread,1,68.24
nvauRY3477wVCUSrD842a6,796,Tompouce,1,74.44
thfnHyPqZ3YXTewmzo4oSa,409,Towel,1,3.1
c4ipeq6K39qk4R6Wd57Jm2,863,Book,1,39.48
9h4Ns13joBn98cJ4ysJ7Dd,754,Book,1,34.44
mr1Go3KhUU5UGW5qYVzqFo,776,Shirt,1,17.35
hSwgdU33dqjgo2JuMSFpgE,293,Curtain,1,18.18
2sweAbPu51U8EX7Z8LBipc,471,Socks,1,58.14
fuMQZKv8eHoQbfG8tarao8,254,Tompouce,1,82.36
2KBpNnEXqyUM2hMwZJaQQ3,859,Book,1,52.4
8RJG1hnGBy8w5MPjh4txFR,967,Shirt,1,7.35
5gyNFbxQLGyof96p6Gid17,182,Pen,1,33.49
wgx47Y9owg7EZmi5cow6JK,283,Towel,1,4.82
hGime5zKZMn3EWZoRf8uEY,725,Book,1,54.29
tZcqmovXqQwdjtYn2ZwBhB,310,Socks,1,52.93
ohe39Jmgr271Qsi6t2dYq1,221,Curtain,1,82.73
7g1TZ1yV6hFqXwT2rpzg7d,998,Socks,1,81.24
4vDZpbPr6htGdEaovsbaid,773,Pen,1,37.08
uxTmP8j5u2YcKii1c7bcZj,878,Socks,1,27.46
qn2mpomCXwBo4ubKerFJHS,569,Book,1,55.52
8RbPRe7uFuRGoPEDxxG3Wo,275,Paper,1,74.5
8aPgyZoAxdGAHCMyVRaCzz,643,Book,1,74.77
ntcbaBs64SvB3SHC5W1rJV,197,Shirt,1,8.76
7HojQbjjwTz4jKNwVDReKr,407,Curtain,1,30.62
fzrnuRextCaZ5v3QybCi5d,176,Bread,1,76.86
kjXgeS8dGCHfiNRLMsiw9Y,925,Paper,1,24.35
jojqbPR771xC5ZUreeWBwQ,833,Pen,1,30.09
t9dKYEiPXXKG6amcEorW1F,773,Book,1,61.11
2VHVamMBfu2ZVt8e5UTm7p,809,Curtain,1,2.4
wKix628oJNmFj3iMCpW4Vw,538,Shirt,1,22.3
8UbpAZd6sqokZdhGcDTK1i,538,Paper,1,13.73
5wji6cN1odv8hFY6u31ktS,154,Shirt,1,10.28
vfgPgzQFHmvQjjT7GSChcR,742,Book,1,50.48
3JmnxYRKZ3xhjum8E1DPtp,387,Socks,1,79.42
rDWXzcKEFwwLjnfBA37Dg1,826,Curtain,1,31.47
9x2cnFmntvGFUDbds3WmY6,994,Pen,1,81.77
3Vyt1E6LLfehH2kL5i53Bs,305,Tompouce,1,31.18
9uqATV8RU4deoA77dEsBRb,157,Pen,1,61.3
wUdpC1yUXG5BepmV3tQqwo,198,Paper,1,33
3o2VyVive2rq2a6uwrcjqW,460,Paper,1,82.05
eRTLJfmrnqyYMZ3tYM48bm,435,Paper,1,58.34
gCRPWtE8bf42eU78HcV3Nf,420,Socks,1,28.19
9q6y3Z4unGR78CCoSiKjwt,433,Bread,1,31.15
5BQB4MKTkXE2Bf3PeJF6Dd,285,Curtain,1,66.15
hzEzX3rukkyHWqyUrpKi29,887,Paper,1,11.45
sKyvdpexZfUqUedPDjRQXi,638,Book,1,27.51
ie56rhj5ptWtLQ49FK3ewi,512,Bread,1,34.26
cm7K3RRH1AdjZnGAF9nHzS,529,Shirt,1,62.57
hCi7rwn2iSuAkzbpqSeCYC,319,Socks,1,56.39
dJ6q7n8yayraAgzoxUzpWw,921,Pen,1,81.48
soubRDeiPH3kGfxf45kj3Q,521,Shirt,1,55.88
bvKzjrHrzgpxRzYF5Ppxth,350,Socks,1,63.3
ojH4ptei1ucpiyGgmEKEsP,644,Shirt,1,22.17
bnEMD7vfojs4JuPkVAitaB,759,Bread,1,52.63
8s6c199D2EfjZ3mfwUZqhu,979,Paper,1,58.8
4mBHhtcSeaPM3Qav7j1wcN,917,Bread,1,30.58
rf2GW4uqRLgZaXRqPECgWA,448,Towel,1,47.52
cx7iAP4KuZRMX7iQJfBMCn,526,Tompouce,1,1.27
efwqyaqzckmUfrUqz9HXjL,570,Curtain,1,37.18
wRKLoyrqTMgRdbAq6rCYmY,101,Book,1,76.99
iiDsSDatRTwzjybngsmxbt,717,Paper,1,2.87
2RnszSh5ziyJX99TkWFjyS,300,Socks,1,21.96
dc8i72CGj9PrKF3vW19BQu,726,Paper,1,20.65
7fWsMfgUDXxg6kJRxAuDqW,555,Tompouce,1,72.63
rX6gBW4f4mYEgW7YgY5bJy,717,Towel,1,10.02
jrmaj5XCEvQMJrFsY2qoNy,564,Tompouce,1,5.15
i1vMFKM6XADoViwrybR3hA,967,Socks,1,33.99
4DMJX1VDTJVqhRqYDWwiZM,577,Book,1,28.19
p9R3PqUqjSJsQXKk1yUu1T,517,Socks,1,30.97
bwRezns22vNF7gVHWCZ36V,802,Shirt,1,21.37
cW7XWT9sah6AzUU5678gDG,861,Bread,1,75.04
3Y7jdmKxy5McT3n4LFqyXr,515,Towel,1,5.02
1k1LoKiAUQyM4oT9xb3GF9,670,Curtain,1,10.64
x2JqAAjwc6nuPiLmwYkTdy,524,Tompouce,1,43.2
2bupfufCco5nfWwiqN4cW4,160,Curtain,1,13.18
coZjyjjrRAmZFzyWy7jyY7,169,Tompouce,1,2.91
2Y87ZqRnNDW7pjkpL52Yb8,442,Book,1,6.5
26DbeV1Pr8UbCye3m9oXmU,286,Curtain,1,50.71
jDkazHB48vM46zFm7ga7YG,820,Pen,1,39.14
jhnzFSfvyWWwntidL2QG2i,541,Book,1,40.33
p85ZWDVY4GDdQTKAmWqKog,433,Socks,1,57.12
mbNfaNngDdE9QiqoAMBhKN,100,Socks,1,64.87
q5BUN3WKiV3vbvhKfmr2Jd,143,Book,1,28.19
f1tfHFeruBiB2wpFMdJDm2,706,Tompouce,1,25.1
3FDRuRgShVKLBZfhPVqU51,881,Towel,1,9.06
n8AJNVQk1nanv3H3vehMB2,737,Pen,1,25.65
pXuvfVRNohW24dPSHGzua7,528,Shirt,1,41.19
hCFw4aAK63mTTvMuvZyppj,657,Tompouce,1,76.05
an5z6dJ7WhYwnAtAxNNTsn,970,Tompouce,1,24.28
eZyxYqiGcQynTHf57y8BEK,921,Curtain,1,80.91
ixmYH56C3a3k7CiLwwJNt8,840,Tompouce,1,2.28
hRzGfV5LFfHu8PHZJVGHUw,391,Shirt,1,47.37
bBASXZefikUASLbNB8Ypaz,174,Pen,1,13.14
f5PP3ahsvxJRo4XDKiXHWA,260,Tompouce,1,54.18
rDyRHzb8uQKMfx9LsgePKE,861,Bread,1,37.92
bt4ce6bD7XxW7CRaVNxaNo,741,Book,1,50.92
cjEBLbyk3bNiH3Kv1iwkqn,902,Paper,1,66.38
wPZdpBvgGXinFtqPJDeqY9,626,Socks,1,11.87
5kRhRaoNSwDGKgemb9mUWM,392,Book,1,26.5
vNTsYxaBGNcAzWy6b7gbLf,425,Curtain,1,27.25
s6iRtvwiZJ6WXc2AeJhSLD,152,Curtain,1,65.69
f8SV5ARP7MqtvvsjCaqydG,980,Curtain,1,48.6
4VrtvCCDWcoaKM5KpzLhU4,642,Paper,1,52.98
71VKcAytzpbJgNyMYuk4P6,575,Pen,1,26.53
jooZQptF1XyqfnApyHJ553,695,Book,1,7.22
7oamZsEyAwjDvuZ8Nbubxm,200,Towel,1,52.2
6iU5vXUumUKewiK4yNwNHw,691,Shirt,1,25.41
hAGw825bfx24DLoz5aN2zW,641,Towel,1,16.97
sBzvFcyBSNWgs12vNy3Phg,718,Socks,1,79.72
gNrABAcaJbe5E9icvtaZDM,568,Curtain,1,60.31
aiy7PAvuFjqmmgucdsczEf,879,Towel,1,41.73
hduBJepq8E1Hq6dQJ67PPV,834,Shirt,1,78.58
2LFXHjQWN1ZfeUqg1Aj39v,499,Pen,1,16.89
pmgApACXVp94HyqpAj8kLq,364,Paper,1,71.69
oP1VJ6EFCHj2KVJeFWePwH,498,Book,1,33.99
cr4qKZrKbWHoS9RTzFEQeP,533,Socks,1,76.79
8MBhqqEpi6ft1JK6AD2e9X,333,Bread,1,63.18
fnqSGx7djTc9dgMC63ucc1,831,Towel,1,48.06
edvUyHWWz7nJf9QQGNddEe,402,Book,1,22.09
j6EAGfGsYYYufhdrht6C57,195,Shirt,1,27
hhaThy9uDdEiDVchPhy4Qo,798,Curtain,1,81.07
h3iG1es5XgtooKm5BBNxSm,247,Pen,1,26.13
eHGjVoQTM6eCg66YJonMEr,986,Pen,1,72.42
3NqmZmCcmQoKzko7ABhHmE,732,Curtain,1,16.92
optyK6Y92o3zku9WWheeho,140,Socks,1,67.63
mywVufMZpYVrVv5EAxMbXM,156,Bread,1,73.44
rDja4yvtUioPYpnbsKgFF6,328,Book,1,12.9
pSMbrRVLLS94Na1awFkhwy,559,Socks,1,64.37
f1cDiEb1BaktCffUq9FnJ9,619,Socks,1,73.68
wVLhNGXDfKnwa5NHDhgwcT,990,Book,1,71.76
5gRUN5grXiiTp5QRT2ZofV,741,Paper,1,42.91
wpARLQbbNT1DGy56cQXvNb,915,Paper,1,13.57
3Xaa615eDUFnxp4LZVLTkB,415,Towel,1,33.12
eDN2P5ELjPyNPqUNsgDEQu,818,Book,1,79.19
