orderId,itemId,quantity,price
fU8HhpBj9Cg8voAM1f8w37,204,Bread,1,37.7
3ApzsHTqi3ofgTxneVTyux,933,Book,1,60.25
1So5P6s765PgheeYHt8muD,804,Pen,1,45.66
jJPyR9F4ueWdrHCUUTEXed,373,Towel,1,49.53
26Cf4MwQBXNa8r53gdCmsb,862,Book,1,81.5
dRD2DNHRwLXfAN2wBN4Vbe,104,Socks,1,19.51
5fhXhkf9tNZZ3v3dfPZow9,579,Pen,1,15.01
dscJgPAb1C7RrwZkyTvNvB,321,Pen,1,26.57
iGNEBhWaGmqCvcZwyPB4KM,617,Book,1,72.09
wVi2Wsv5CzdDar16stmWMw,895,Tompouce,1,28.02
dG6z6Zv399SyzCPeWhvUAC,641,Socks,1,76.57
rtu5sjsXFQCWdaByQB1nMe,910,Socks,1,43.94
phYYKMaSWT7T3iNogc7TxL,135,Towel,1,67.62
73ejNiTY51N5hSP7NJm8Gw,510,Towel,1,31.92
1b4usVgJLmaZyfBHcyPD7g,776,Towel,1,58.04
rZfkSJ3ANHpCEPyT6ktJke,202,Curtain,1,68.88
iCjrWfyjWfQLR9zs4eijmr,465,Pen,1,26.54
26EUXqdaLiEacLFc54Jy2d,735,Tompouce,1,10.33
dnyBCJF1jeRPRykT3pPemL,903,Bread,1,7.99
5nKQhU3Ue9jVuez3hX8bC3,189,Paper,1,70.49
e8cbb1Z9CdLkHgMFr7XnFy,267,Curtain,1,2.1
nPuqx7vkQxDGs7b2gjjHkX,368,Socks,1,66.66
feBU1xk3pyeyUFWuLCqu8w,768,Towel,1,30.47
sZJUzW4yv9NJMSZoXg26Yg,282,Tompouce,1,19.67
6F4SteLPwpjavBuUbM2u6k,121,Tompouce,1,40.41
q4JdPcXvcu9NR5MX8SSkAv,283,Towel,1,64.95
kzts1KvmPTwxz4qoUWLp1D,416,Bread,1,35.5
fg883kzvDWY5N2JB1V6XNh,119,Towel,1,28.23
qkQfx5FyY3tdmKmTK9WG6n,171,Pen,1,30.41
53xJHdSr6mCGWAep4Lv4Jr,612,Pen,1,21.74
njhaK74VcnQvAStZAZT6pd,255,Tompouce,1,39.78
hcYc19qVs2aygFwvzYjJMR,410,Shirt,1,69.39
t9AGNqmxcLFPJah3SHysz4,594,Shirt,1,8.36
aQdmEs2e6PpWyLDd5NzNqQ,377,Paper,1,30.2
68QLvdDgvEjNrR5XkbUJCF,186,Towel,1,23.61
185D9Kd568orjsL56jsXdt,284,Paper,1,62.65
32g5vhi7TWDbZStnfvwFTJ,831,Curtain,1,47.83
r349vFzXuaWtWqawL86nqm,876,Pen,1,62.82
fWt3m552rf7PSH9PmRvr6C,167,Towel,1,39.51
346HLm7YLGNVKg2U64JoCY,953,Tompouce,1,30.96
fMrx4U5ieb8JAdWAVQhafp,734,Curtain,1,36.39
6kBFLCpHT6ZCvziUMdieuM,539,Tompouce,1,55.64
4ev7Y54pGZWKh33wJm8z76,121,Paper,1,15.02
pwwEN1PnVdm53XRxLYSGav,627,Socks,1,65.44
ptjjhSmuN93ejrLewFhZEz,429,Socks,1,2.38
4ajqX51FHsTL4kjnMaotfA,728,Tompouce,1,49.83
aPPr9CXpVQCQARs7J3h3A2,812,Bread,1,35.21
vtfPMFe2sqNCcq69V5bRab,122,Socks,1,9.7
tw8668mPM2VyBGfJ1kKF9M,983,Curtain,1,27.07
t3TKJq5fC3QhWsxonbpWy7,777,Towel,1,2.65
jcnMaj6pYirwMDBD4qg9gy,795,Bread,1,81.23
3vGUqQqmyWo7LkDBVNYUht,801,Tompouce,1,60.89
wkrohPutHzQLpNPqhFPM1Z,411,Towel,1,81.72
6sKUzxqDaxUpk6s3G4nCA9,422,Book,1,76.74
2W7Az1qoxc1qZcT2vtjMfc,388,Paper,1,23.91
cPv1otaFWwD7SA7bZjcfiQ,543,Shirt,1,81.45
pnau95b7YGpxUmsK5DS8s5,448,Towel,1,32.79
rybB12h9gEaPAKxUkqiYHw,120,Towel,1,37.48
boacL5fWVoCWwsb3S21yVu,626,Paper,1,28.22
gQeoHCJDEqAJsfqyiWXcqd,734,Curtain,1,15.11
x5Z3jgwZDtQE2iozGwvSLK,641,Tompouce,1,59.39
gv8kdZMpePfijCuy6AkCng,545,Tompouce,1,47.42
2PNihEeTuc3Wsf2jw2eYUw,736,Tompouce,1,66.39
iv7TbYLJYiHMokDZDkf5G1,153,Book,1,30.67
4EWCYSjCY5UcdwQoYzsGea,557,Curtain,1,64.46
k4CkbTztzrL1hZaoWGjYaX,353,Bread,1,50.39
dUfvr1LVYBhr3m7yFZjiq4,589,Bread,1,24.87
pacGvQsxcXSdLJaMvUWHZ4,575,Socks,1,43.49
bJjKteis7yadZDKr1S6qbz,915,Curtain,1,29.13
6kb96atTJYrX5QQbqJHQ5m,943,Tompouce,1,80.22
n3D9eh5tnRPKJLQbZBvt1P,335,Tompouce,1,66.43
w4uafT27dggHmWgfXeAV7u,677,Towel,1,74.57
fvitWDsrgmkDijQd6TGRCm,905,Tompouce,1,31.53
oWLQp9pC8G4KRY9j8pvtoS,593,Book,1,44.95
hxPvZsReVZLCYtHEnZgs66,692,Bread,1,50.97
5xTcUzXSj4Z2QA9H3t73eu,158,Bread,1,38.09
cAWqV3dYdqmAE5V31nCeHy,835,Bread,1,11.37
1qWwpKC3Wb5Hm7VyM8A9wJ,418,Paper,1,41.12
gCuDk682NPqcnrqiAmB28U,422,Bread,1,65.45
gonn6PMQc2JQ7ztAw14aJ5,729,Tompouce,1,17.26
vvcq9ZLhnMHEAkARU6udHU,206,Tompouce,1,41.62
etnxKXdRwUVVUe3aKanD6x,385,Pen,1,42.4
sCUT3PeHyAvSGxRzqFwYav,842,Bread,1,48.21
do8NCoo55npSFMGCmtJPbR,984,Paper,1,25.1
eRf7F98jhtyDXxMZWziw4c,680,Shirt,1,63.4
1fhngsDEeu2K48Vb47ukmG,944,Socks,1,45.49
9qJYNPjFgperJG2A8aBB3x,305,Shirt,1,29.58
6bG2m2egU3QgvFuKiUocYM,114,Tompouce,1,16.98
fe7UNXgU3ufq9vJjcEJe2w,576,Socks,1,51.1
1wJz4MGgBz22V8E2SGTjKo,979,Bread,1,70.34
w77auFmJUZ724j5XskWZzx,967,Paper,1,6.38
cxcBZ6ZogNramQvDiS1j1B,885,Towel,1,13.83
gfESwZDecu8ZuQjn5xqdVD,291,Socks,1,78.36
2uScEwcsk19CmmsH3N32P9,584,Curtain,1,35.17
bEJzvtLxmxVwHZfhc3jGJZ,333,Tompouce,1,19.57
8MpDyCBEN2xEuzK1KwEw8e,698,Pen,1,25.79
fnZHDNa8fgyyE8WQZtzcyH,366,Pen,1,41.35
qMTL29u6T5cQHutN2V47aL,218,Bread,1,47.27
m3uCsmtkMwsgbN6GtJbnkR,798,Book,1,49.6
jgp2DvkXYgQ3d2ZrRRQRPf,311,Paper,1,6.43
1R63qqSpUAtQ8Lt8HaNmdD,113,Pen,1,72.28
fLLVktnM75jgTbpagBqzKa,322,Towel,1,66.54
1qqTe3sHhswqUPKooTFph6,890,Bread,1,3.7
8VCixF7anbS8Zy5kjHj3xX,676,Pen,1,81.29
4eSQBoiCiqYuZeASf877Yv,904,Pen,1,64.49
bis31FM7C1bPfu5BeJKmWw,512,Tompouce,1,82.88
4gvTpPRyTQkYUahnhD9Kbt,940,Pen,1,43.33
umC6oRWapCsXbz4NmBCbr6,760,Paper,1,70.78
gQsNfS1iaZBaf3jt53h1Nz,428,Pen,1,64.9
ooMfguvWc18Vg8EYetoThp,893,Book,1,19.64
nBj1xdjVJNZUFLqZwRjVrp,692,Bread,1,82.96
xcX29sExSn3Es2RDvZA15m,238,Book,1,1.45
wtZ7jRz9Tbu6jaVaJvHYna,557,Shirt,1,78.85
jELUB63uXzN9Qgp97foZnf,730,Paper,1,65.73
68ah1MKxoPswvYBNUYSuxe,899,Shirt,1,67.45
htKNAoVyHQzLnvWjhyUd6t,984,Book,1,3.11
hBhtDtnJnR6115o5cQf5Qv,232,Paper,1,28.45
2wcXNaWXVCTkqkVeXsFrGk,991,Bread,1,15.15
1aoqhQpe4KVCoCouLneDi2,159,Tompouce,1,53.05
uvuKEXQs9tnNzZ73afGiAK,150,Bread,1,6.33
5tnj8TeNRQBAft3xjya4Sc,637,Paper,1,77.04
jJx2q7kKx4d7K7d7rYmcM2,595,Towel,1,33.9
sJvqQhJGesVMdXyFketkKS,276,Pen,1,15.82
1mgmUHEM35mZRaq2MM96Sc,119,Pen,1,8.99
33FNZTqZAnB7ScNmHpxXpW,894,Shirt,1,38.58
t1vXeRoZui3qNLh9G62BnJ,855,Shirt,1,70.38
kHQMwzUhJ9RjmTyBXwXRHo,848,Socks,1,73.12
4PEX5DLo2MjY5deL81CGEb,558,Tompouce,1,12.51
jaaDQYd6dD7tf6SeEMFJLK,605,Book,1,60
oGsttdtvTTvzkbcK1ZKUki,733,Bread,1,47.08
eXuavRRVfgeEFxuVLD1aEn,765,Shirt,1,46.53
8cQDxDU21n67ppCP1fWAub,563,Curtain,1,12.79
4gcCjSTpvtKxrSMaWZi3Uu,883,Socks,1,22.51
r6kTbCG61TakkAJDEaUYkW,572,Pen,1,16.39
uuuQXN4H4X2cgMcw9KdF8J,502,Shirt,1,79.7
qn6TZ6gGxeeuyAyPWL3HHL,272,Pen,1,32.09
k6WnvZRSVZkHWbpnCFQFnF,201,Curtain,1,28.93
pQUjuR4rvsEh1ZQvyYKKhp,765,Pen,1,34.7
5npNd9Ck41fRDnT9HYA6MY,766,Towel,1,61.39
hGvLTYmQtSPEhSUVqnHfK7,378,Curtain,1,21.91
byrFuiB2aKjEyFJ5UftMuK,451,Book,1,1.1
wMDRqLNjGJXEDGTzEMry18,291,Towel,1,16.03
bWCZ1m6myUf1wwiUgUxuC7,933,Book,1,60.57
hxQoPeRRMQBA5yzXqKri73,551,Curtain,1,76
pQkHycaoV919sMVfxGdix9,488,Paper,1,74.3
8ra16owe6zHaqhvyWZ6A6P,459,Book,1,30.35
jx2EcqTrUj5PfY3Bf8hmhR,874,Socks,1,28.64
k1dF1ofUpbfFky4outw5oM,872,Curtain,1,20.37
bJQtSMKE588RjQhCXsVhFQ,506,Curtain,1,24.09
eVg4EuPtY8DACovqf8NYbp,626,Curtain,1,55.91
n89DxmQ7H4FFo9kWhYyJLG,515,Paper,1,29.06
7KEPzBkMGad1Jmx6GamXVf,160,Paper,1,2.93
4jxq87fMfaWK11YT7DQr8i,183,Socks,1,47.63
sCHUzqm7zbjxQZhv3VeVZG,744,Socks,1,23.33
3CkPYsHM99SET52eYspbx5,249,Book,1,38.66
9RJDjTY5a4G5rJC98SPFMH,125,Pen,1,17.64
qYrYryRmv8X1dy7YitHa9o,827,Book,1,54.9
uZudBxf1FtzPMfoEw8FNjZ,895,Paper,1,74.56
h39QnJbhuCqioeVb9DFYcU,106,Bread,1,34.09
9dp6DCNpJwtWP4nYvTm9bo,922,Towel,1,39.31
4D5WtLHMvHgyAsd471Ucho,744,Paper,1,70.7
qrg8b7ott3sjuAujP5wqqA,327,Shirt,1,5.71
4fZR5Kf1xToCoTNv2aVAdV,911,Pen,1,15.8
6PVGtG3hf5Dhic8u9DrLJS,996,Socks,1,20.48
9ZmNEGpXGfLU7q2S9QeyrU,495,Book,1,37.62
1UpW6fHvzW7xwm9nooy7Pd,644,Towel,1,6.35
5Di7ay1ibcLWFDK9QUMUFS,362,Book,1,82.39
7ya3KjMshtrdrTGQ9ZbSLs,391,Pen,1,52.81
xB7KnfPXh5XJCQz5EsqULE,853,Book,1,67.81
eV225KSMLhvGQZA2aYxMHH,189,Towel,1,59.7
rhbmrVsT2T5ofa2pBo68oz,937,Shirt,1,41.07
mWUsc9STYmki7B1pAJC6b2,401,Bread,1,74.23
rHTsTU9kFt3CzvnT6QmtxJ,906,Book,1,19.6
bhntX4b6AcXRmFxvV6Sdtz,296,Shirt,1,62.26
kkv25jcYeQkAaJTAZezYYR,542,Bread,1,75.06
pGeTWPfxTTBpyVvYKAFey6,460,Shirt,1,52.51
97FX9Ef5BSVH9Zr7AKEg8M,924,Pen,1,20.01
hXxjJym4qhSx2yfNNVkLXV,260,Book,1,19.08
2LQagDmv5uWA2pBjgHAmbZ,249,Bread,1,40.09
1dPDx7WWsB6B2R8TPqj45u,398,Tompouce,1,71.96
65nG7t27TkwjGvE8BhFtxN,322,Shirt,1,47.23
pR2aDq7ySzs9BZ5JdMM3Rw,449,Shirt,1,72.29
9AxsNofVWBKNY9PAJ7FH1s,328,Shirt,1,68.88
9oj4vNQF377xRhwXVSbjmy,369,Shirt,1,64.44
t3uiyToZF8Umks7hov4VeH,674,Tompouce,1,41.47
e6YkjEuiWQkUjErCNsrCmp,888,Socks,1,68.55
